rat_gene_id,rat_gene_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSRNOG00000060473,LOC120100368,2.11895538657238,3.69788464504619,1.60186375003555,2.30848887426544,0.0209719609361557,0.0627742062419822
ENSRNOG00000068108,LOC120100224,0,NA,NA,NA,NA,NA
ENSRNOG00000055608,Zfp94l1,10.8843102420228,0.308146975406473,0.539385941323287,0.5712921895044,0.567801595265595,0.719508991428516
ENSRNOG00000064687,NA,0,NA,NA,NA,NA,NA
ENSRNOG00000048436,Or51t1,0,NA,NA,NA,NA,NA
ENSRNOG00000013641,Myo7a,100.31277947037,1.95475918062802,0.359971305318896,5.43031944975813,5.62532656940287e-08,7.34833496245343e-07
ENSRNOG00000020347,Nup98,3023.62748296368,0.104559837115588,0.109039270064715,0.958919085330742,0.337599509299497,0.513667739213436
ENSRNOG00000065259,NA,8.19264879347121,-1.22955038889227,0.625599903489627,-1.96539414733567,0.0493686363608521,0.12394325030625
ENSRNOG00000035588,Mir194-2,0,NA,NA,NA,NA,NA
ENSRNOG00000053464,LOC120100418,0,NA,NA,NA,NA,NA
ENSRNOG00000016837,Ckm,2.88186498129359,-0.997571816011725,1.27145327759565,-0.78459180025723,0.4326929391913,0.605925347663977
ENSRNOG00000069139,LOC120100250,0,NA,NA,NA,NA,NA
ENSRNOG00000068222,LOC100910657,0.0848307401514625,0,4.08045587181216,0,1,NA
ENSRNOG00000025953,Spmip5,0,NA,NA,NA,NA,NA
ENSRNOG00000066571,NA,0.116645708583494,0.276386169656587,4.08045587181216,0.067734140091029,0.945997271845513,NA
ENSRNOG00000068350,NA,0.32670909545989,1.0458653345753,3.357598284862,0.311492098173466,0.755426549058606,NA
ENSRNOG00000061525,Mrgprgl1,0,NA,NA,NA,NA,NA
ENSRNOG00000046704,Mir3099,0,NA,NA,NA,NA,NA
ENSRNOG00000034083,Or51a7,0,NA,NA,NA,NA,NA
ENSRNOG00000057516,Rnu6-806,0,NA,NA,NA,NA,NA
ENSRNOG00000053512,LOC120100487,0,NA,NA,NA,NA,NA
ENSRNOG00000016608,Zfp579,328.574627594058,-0.429688262458379,0.208054254231952,-2.06527025387972,0.0388974364525133,0.10274777287682
