rat_gene_id,rat_gene_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSRNOG00000068838,NA,4.79938132151575,0.179115885980901,0.952431087247426,0.188061780405084,0.850828221295194,0.929126417308301
ENSRNOG00000019129,Fcgbp,10.3752741314609,3.56372362959824,0.980080111472846,3.63615544064325,0.000276737379751216,0.00220583460516422
ENSRNOG00000017960,Deaf1,367.754477399882,-0.0803579689853427,0.240620528785513,-0.333961401343993,0.738408685347127,0.862426384991165
ENSRNOG00000056062,LOC100912787,20.8117658130727,0.853229231098117,0.456460701638521,1.86922823374575,0.0615910677949236,0.171936676453116
ENSRNOG00000070653,Or13a19,0,NA,NA,NA,NA,NA
ENSRNOG00000064289,NA,0.241878355308428,0.507226420049594,3.6914392042681,0.137406142152668,0.890709776363216,NA
ENSRNOG00000046683,Lilrb3,0,NA,NA,NA,NA,NA
ENSRNOG00000052256,Dact3,1093.98439055736,0.203962313220852,0.233134637820251,0.874869196305825,0.381645081375497,0.591591615005505
ENSRNOG00000062365,NA,1.94606602424545,0.168013754637032,1.55214086450005,0.108246460408186,0.913800191367241,NA
ENSRNOG00000066972,NA,0,NA,NA,NA,NA,NA
ENSRNOG00000065700,NA,0,NA,NA,NA,NA,NA
ENSRNOG00000049190,Or52n20,0,NA,NA,NA,NA,NA
ENSRNOG00000065336,NA,22.2178876156097,0.0133559815660925,0.49322598762593,0.0270788277608394,0.978396861567281,0.990821247508798
ENSRNOG00000057889,Or12j2,0,NA,NA,NA,NA,NA
ENSRNOG00000019206,Nupr1,0.157047615156965,0,4.0804558718055,0,1,NA
ENSRNOG00000011931,Smarca2,2599.44919155181,0.0603088458632954,0.130075019711657,0.463646640200285,0.642900932900139,0.797856279936804
ENSRNOG00000065087,NA,0,NA,NA,NA,NA,NA
ENSRNOG00000071194,NA,52.7571210624171,-0.0654951956528642,0.34321490812519,-0.190828527847556,0.848659937388187,0.928431086936826
ENSRNOG00000037556,Zfp420,224.955728690596,-0.0136821630060288,0.166194541862456,-0.0823261874469521,0.934387330527507,0.971148601599025
ENSRNOG00000069523,NA,0,NA,NA,NA,NA,NA
ENSRNOG00000063248,Or52n1b,0,NA,NA,NA,NA,NA
ENSRNOG00000069498,Gvinp1,0,NA,NA,NA,NA,NA
ENSRNOG00000064406,NA,0,NA,NA,NA,NA,NA
ENSRNOG00000068492,Omp,10.562957418875,-0.106875455468047,0.57173126406538,-0.186933026380425,0.851713144288766,0.92950645593252
ENSRNOG00000052236,AABR07004992.1,48.1146640440515,-0.37909735204908,0.322447714303371,-1.17568627480612,0.239720265261735,0.440654251019754
ENSRNOG00000064058,NA,0,NA,NA,NA,NA,NA
ENSRNOG00000068138,Aldh3b2,2.47916189897518,-1.11098403162553,1.35568777171211,-0.819498452967871,0.412502084241595,NA
ENSRNOG00000062480,NA,1.12906176223906,-0.771767613427759,2.12297497663777,-0.363531187093894,0.716208120190653,NA
ENSRNOG00000048219,Or52n4e,0,NA,NA,NA,NA,NA
ENSRNOG00000063331,NA,0.114767001646254,-1.41631078002016,4.08045587181216,-0.347096212902105,0.728519038521737,NA
ENSRNOG00000012301,Cfap161,2.54107824645998,2.45241038965373,1.64445939853752,1.49131708075903,0.135878266539625,0.302207996236703
ENSRNOG00000070848,Zfp27,136.086182568808,0.182940045918075,0.185467669720101,0.986371620423974,0.32395078611123,0.535317085984122
ENSRNOG00000059992,Siglecl1,0,NA,NA,NA,NA,NA
ENSRNOG00000042899,Fcgbpl1,0.739673035657615,-0.454546827651567,2.33704552137069,-0.194496351694927,0.845787252111388,NA
ENSRNOG00000067858,NA,0.158683568144112,0.507226557658509,4.08045587181216,0.124306345563601,0.901072723239191,NA
ENSRNOG00000013160,Sash1,1905.09740646104,-0.218625746249511,0.24351222890851,-0.897801918324401,0.369291161784322,0.580171151086191
ENSRNOG00000024077,Fbxo5,113.210611958184,0.233854471930608,0.231013437223452,1.01229813616602,0.311395525763355,0.521702948869167
ENSRNOG00000069496,NA,0.150113867400696,-1.41631078002016,4.08045587181216,-0.347096212902105,0.728519038521737,NA
ENSRNOG00000020456,Nucb2,2093.20437206097,0.0697345636343185,0.239946149128892,0.29062589204905,0.771337455429537,0.884110317146422
ENSRNOG00000019802,Zfp428,164.643211826824,0.578480939335962,0.250261875628751,2.31150245271119,0.0208051178428856,0.0765932921578346
ENSRNOG00000065781,NA,51.605648033318,-0.524994108049885,0.291156049406056,-1.80313652806063,0.0713667756870854,0.192239011703066
ENSRNOG00000061992,LOC502362,1.49031451519924,-1.01190149616161,1.52110623622017,-0.665240515137262,0.505896670597288,NA
ENSRNOG00000063059,Or56b2k,0,NA,NA,NA,NA,NA
ENSRNOG00000062668,NA,11.3575609913069,0.146774013419935,0.576086842253715,0.254777583264597,0.798894890005219,0.899903925299572
ENSRNOG00000012806,Rbbp6,1297.29241233151,0.150002421451249,0.137761148305243,1.08885867529851,0.276216212090441,0.482465489883718
ENSRNOG00000070914,Tmem238,110.096474496569,-0.200224565405489,0.305122253459104,-0.656210955233803,0.511688401036116,0.702026598024172
ENSRNOG00000019497,Mrpl17,3205.302968706,0.0642490738717221,0.136357825623929,0.471179953022418,0.637512233272717,0.794838322987199
ENSRNOG00000036784,Smapl-ps1,3.22760947059592,0.380952729403837,1.01593249403824,0.374978388465147,0.707676539438323,0.842243124151366
ENSRNOG00000045545,Eid2b,13.8415668650838,-0.38945221047886,0.527344290999586,-0.738516026675191,0.460200931794569,0.661262832866063
ENSRNOG00000064214,NA,108.650625953274,-0.045736208185574,0.248981769290238,-0.183693000158013,0.854254300532789,0.930075335168067
ENSRNOG00000037331,Cd33,0.783671496307828,2.91401442236577,2.04561485005794,1.42451763208663,0.154296684691925,NA
ENSRNOG00000054403,Or52n4d,0,NA,NA,NA,NA,NA
ENSRNOG00000063616,NA,36.8212647294186,0.389894068988838,0.326504081135605,1.19414761258958,0.232420231312594,0.432418117708193
ENSRNOG00000062784,NA,24.6398484262447,0.457042312676363,0.390515623365711,1.17035602503501,0.241857724564092,0.44310267728305
ENSRNOG00000020774,LOC103690114,376.416261288932,0.581429124011821,0.149554472680786,3.8877414602828,0.000101181315330293,0.000931651246897473
ENSRNOG00000064412,NA,46.8503049542974,0.166317576890642,0.291123161878964,0.571296271369123,0.567798828790385,0.743911894089991
ENSRNOG00000037897,Rps19,312.017384424121,-0.428679974216571,0.249551301418438,-1.7178029999442,0.0858325541616321,0.220065014296005
ENSRNOG00000067637,NA,5.72901767641038,2.25798036910378,0.943226006967528,2.39389112728474,0.0166706963803831,0.0642553343056992
ENSRNOG00000062989,NA,2.11938626755027,-0.517851641920446,1.32644019015783,-0.390407080366606,0.696235553067691,NA
ENSRNOG00000015557,Umod,0,NA,NA,NA,NA,NA
ENSRNOG00000070647,Or52n1,0,NA,NA,NA,NA,NA
ENSRNOG00000042528,Tmem190,0.290942811544694,0.298720902628475,3.43797899948681,0.0868885187120296,0.930760125744543,NA
ENSRNOG00000065143,NA,0,NA,NA,NA,NA,NA
ENSRNOG00000016831,Serpinh1,18031.1742637811,-0.115374451901254,0.162747838497796,-0.708915417655863,0.478376966893748,0.676688692670831
ENSRNOG00000024280,Ccdc170,1.86505791340615,-2.23160011699683,1.47320710459265,-1.51479049350219,0.129825468693049,NA
ENSRNOG00000062309,NA,0,NA,NA,NA,NA,NA
ENSRNOG00000066149,NA,1.05537055574852,-3.55106495133865,1.95947308828105,-1.81225502538227,0.0699468003312239,NA
ENSRNOG00000038101,Psg19,0,NA,NA,NA,NA,NA
ENSRNOG00000070762,Or5p80-ps1,0,NA,NA,NA,NA,NA
ENSRNOG00000063199,NA,0,NA,NA,NA,NA,NA
ENSRNOG00000055683,Cct7-ps1,476.438774244385,-0.278875403325236,0.157668985455288,-1.76873975893198,0.0769373139795367,0.203275658745121
ENSRNOG00000056228,Atp10a,1051.95070779581,-2.64668727704038,0.235313435668321,-11.2474974899901,2.38256224792329e-29,4.58599111202123e-27
ENSRNOG00000068057,NA,0,NA,NA,NA,NA,NA
ENSRNOG00000070110,Klk1c8,0,NA,NA,NA,NA,NA
ENSRNOG00000067051,Or2ag16,0,NA,NA,NA,NA,NA
ENSRNOG00000028743,Gal3st3,0.666784900229075,-2.21840480623419,2.65011134902904,-0.83709871551132,0.402537082361227,NA
ENSRNOG00000067556,NA,11.8469329564195,0.293773087860021,0.554907388120561,0.5294092206179,0.596521603183878,0.764522459829091
ENSRNOG00000062923,LOC687082,0,NA,NA,NA,NA,NA
ENSRNOG00000065617,Or5b105,0,NA,NA,NA,NA,NA
ENSRNOG00000066584,NA,0.474549412660571,1.49531849389932,2.69581447225321,0.554681529196446,0.579112512308952,NA
ENSRNOG00000071129,NA,8.23786887326491,1.17093581267041,0.723438510960491,1.61856991980671,0.105539831527985,0.253940077757753
ENSRNOG00000013925,Nox4,513.412110285692,-0.532075015868137,0.260076449592998,-2.04584081604005,0.0407720348140273,0.127313597994292
ENSRNOG00000028273,Tmem150b,6.08982986829863,0.479114088859434,0.764990729884711,0.626300515996631,0.531117847960994,0.716709412878395
ENSRNOG00000055310,Or5p81,0,NA,NA,NA,NA,NA
ENSRNOG00000070853,NA,3.73903950179969,0.441855429123782,0.89533340339868,0.493509375888917,0.621652716650079,0.783283986422403
ENSRNOG00000065047,Krtap5-2,0.083194787164316,0,4.08045587181216,0,1,NA
ENSRNOG00000023233,Zfp658,186.797463579404,0.420631950406731,0.178117924914565,2.36153632829761,0.018199388697109,0.0689542330927402
ENSRNOG00000034075,Ube2ql1,0.281843606323121,0.507227312863595,3.548658926351,0.142934929332632,0.886341572172938,NA
ENSRNOG00000055312,LOC102552565,0.717627065397367,2.36571264591357,2.18676745243248,1.08183092046758,0.279327664511399,NA
ENSRNOG00000070548,Or13n4b,0,NA,NA,NA,NA,NA
ENSRNOG00000014341,Btbd10,483.976272233522,-0.0802280360032744,0.133506458478386,-0.600929999324811,0.547886611169219,0.730156436852663
ENSRNOG00000069950,NA,0.599345403826726,1.99996615189406,2.13346541250881,0.937426095669505,0.348539422827444,NA
ENSRNOG00000020543,Nosip,524.298267668347,-0.0215925438570813,0.140733900942772,-0.153428162741412,0.878060637152931,0.942537444331675
ENSRNOG00000020298,Bag3,3199.70655854691,-0.518107270391967,0.184916834206492,-2.80183939236926,0.00508121629255957,0.0252618760259236
ENSRNOG00000018255,Clptm1,3442.54291509614,-0.368346119355027,0.131503404548434,-2.80103865462556,0.00509384170964983,0.0253085041730881
ENSRNOG00000070075,NA,0,NA,NA,NA,NA,NA
ENSRNOG00000066399,NA,3172.6452735018,0.126651973041278,0.195190978312962,0.648861817979151,0.516427696144192,0.705416524494839
ENSRNOG00000060725,Or52n3,0,NA,NA,NA,NA,NA
ENSRNOG00000021000,Naaladl1,14.409163365966,-1.13092943973844,0.493120628657321,-2.29341336382085,0.021824217973103,0.0794075571572111
ENSRNOG00000062617,NA,0.330395795479253,1.29043268631213,3.92372139034369,0.328879794953816,0.742246546858117,NA
ENSRNOG00000062327,NA,266.524024595884,-0.0702069703479141,0.253497406226572,-0.276953407109673,0.781815882906748,0.890157840132949
ENSRNOG00000015876,Or51af1,0,NA,NA,NA,NA,NA
ENSRNOG00000016286,Iyd,0.358524063891922,0.507233870453218,2.9167032981069,0.173906571430299,0.861938888073581,NA
ENSRNOG00000070318,NA,6.80983437383002,-0.889015705616466,0.94690471560388,-0.938865010350597,0.347800055755218,0.558162703991725
ENSRNOG00000070963,NA,17.1751806460403,-0.816188237435074,0.498301818655306,-1.63793951151453,0.10143431260089,0.247103494962573
ENSRNOG00000034061,Olr271-ps1,0,NA,NA,NA,NA,NA
ENSRNOG00000033729,LOC102556967,258.570995242581,0.376687515902836,0.181004936621282,2.08108973674559,0.0374256930834307,0.119242440824973
